run,backend,source_fingerprint,case,phase,mode,probe_schema,stage,metric,positive_minus_negative_n,positive_minus_negative_median,positive_minus_negative_p95,positive_minus_negative_min,positive_minus_negative_max,first_minus_second_n,first_minus_second_median,first_minus_second_p95,first_minus_second_min,first_minus_second_max,order_kind,positive_ordinal,negative_ordinal,positive_colliders,negative_colliders
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot,thread_cycles,1,10447.0,10447.0,10447,10447,1,10447.0,10447.0,10447,10447,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects,elapsed_us,1,14.4,14.4,14.4,14.4,1,14.4,14.4,14.4,14.4,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects,thread_cycles,1,30561.0,30561.0,30561,30561,1,30561.0,30561.0,30561,30561,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide,elapsed_us,1,-10.5,-10.5,-10.5,-10.5,1,10.5,10.5,10.5,10.5,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide,thread_cycles,1,-22108.0,-22108.0,-22108,-22108,1,22108.0,22108.0,22108,22108,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive,elapsed_us,1,18.5,18.5,18.5,18.5,1,18.5,18.5,18.5,18.5,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive,thread_cycles,1,39159.0,39159.0,39159,39159,1,39159.0,39159.0,39159,39159,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders,elapsed_us,1,0.4,0.4,0.4,0.4,1,-0.4,-0.4,-0.4,-0.4,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders,thread_cycles,1,896.0,896.0,896,896,1,-896.0,-896.0,-896,-896,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot,elapsed_us,1,-2.6,-2.6,-2.6,-2.6,1,2.6,2.6,2.6,2.6,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot,thread_cycles,1,-5701.0,-5701.0,-5701,-5701,1,5701.0,5701.0,5701,5701,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects,elapsed_us,1,-9.8,-9.8,-9.8,-9.8,1,9.8,9.8,9.8,9.8,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects,thread_cycles,1,-20775.0,-20775.0,-20775,-20775,1,20775.0,20775.0,20775,20775,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide,elapsed_us,8,15.650000000000002,17.345,14.5,17.8,8,15.650000000000002,17.345,14.5,17.8,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide,thread_cycles,8,33020.5,36679.25,30544,37633,8,33020.5,36679.25,30544,37633,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive,elapsed_us,8,8.9,11.095,6.7,11.200000000000001,8,-8.9,-7.260000000000002,-11.200000000000001,-6.7,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive,thread_cycles,8,18817.0,23526.3,14162,23737,8,-18817.0,-15287.600000000002,-23737,-14162,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders,elapsed_us,8,5.25,6.5600000000000005,4.7,6.7,8,5.25,6.5600000000000005,4.7,6.7,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders,thread_cycles,8,11147.0,13957.1,9896,14235,8,11147.0,13957.1,9896,14235,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot,elapsed_us,8,2.7,3.465,2.1,3.5,8,2.7,3.465,2.1,3.5,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot,thread_cycles,8,5801.5,7346.9,4630,7419,8,5801.5,7346.9,4630,7419,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects,elapsed_us,8,9.55,10.63,8.700000000000001,10.700000000000001,8,9.55,10.63,8.700000000000001,10.700000000000001,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects,thread_cycles,8,20158.0,22448.85,18384,22501,8,20158.0,22448.85,18384,22501,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide,elapsed_us,8,-6.95,-4.74,-10.4,-4.6000000000000005,8,6.95,10.05,4.6000000000000005,10.4,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide,thread_cycles,8,-14747.0,-10176.5,-21944,-9865,8,14747.0,21211.1,9865,21944,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive,elapsed_us,8,9.75,15.565000000000001,8.6,15.600000000000001,8,-9.75,-8.915000000000001,-15.600000000000001,-8.6,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive,thread_cycles,8,20659.0,32919.2,18085,32929,8,-20659.0,-18762.95,-32929,-18085,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders,elapsed_us,8,2.8500000000000005,4.145,1.2000000000000002,4.6000000000000005,8,-2.8500000000000005,-1.3750000000000004,-4.6000000000000005,-1.2000000000000002,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders,thread_cycles,8,5858.0,8777.749999999998,2780,9721,8,-5858.0,-3100.2500000000005,-9721,-2780,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot,elapsed_us,8,-2.6500000000000004,-1.8450000000000006,-4.800000000000001,-1.6,8,2.6500000000000004,4.38,1.6,4.800000000000001,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot,thread_cycles,8,-5617.5,-3924.000000000001,-10251,-3420,8,5617.5,9360.949999999999,3420,10251,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects,elapsed_us,8,-8.850000000000001,-7.3100000000000005,-11.200000000000001,-7.1000000000000005,8,8.850000000000001,11.200000000000001,7.1000000000000005,11.200000000000001,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects,thread_cycles,8,-18629.0,-15436.45,-23692,-15035,8,18629.0,23674.15,15035,23692,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide,elapsed_us,8,15.4,18.115000000000002,14.600000000000001,18.5,8,15.4,18.115000000000002,14.600000000000001,18.5,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide,thread_cycles,8,32546.5,38191.15,30748,38986,8,32546.5,38191.15,30748,38986,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,elapsed_us,8,23.1,24.82,21.5,25.1,8,23.1,24.82,21.5,25.1,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,thread_cycles,8,48899.5,52411.799999999996,45302,52941,8,48899.5,52411.799999999996,45302,52941,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,elapsed_us,8,5.6,6.365,5.2,6.4,8,5.6,6.365,5.2,6.4,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,thread_cycles,8,11926.0,13397.15,10924,13443,8,11926.0,13397.15,10924,13443,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,elapsed_us,8,2.75,3.89,2.4000000000000004,4.1000000000000005,8,2.75,3.89,2.4000000000000004,4.1000000000000005,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,thread_cycles,8,5944.5,8335.949999999999,5117,8757,8,5944.5,8335.949999999999,5117,8757,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,elapsed_us,8,9.3,11.350000000000001,8.200000000000001,11.700000000000001,8,9.3,11.350000000000001,8.200000000000001,11.700000000000001,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,thread_cycles,8,19654.0,23878.449999999997,17429,24583,8,19654.0,23878.449999999997,17429,24583,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,elapsed_us,8,-6.65,-5.180000000000001,-10.100000000000001,-4.9,8,6.65,9.225,4.9,10.100000000000001,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,thread_cycles,8,-14262.5,-10972.5,-21437,-10458,8,14262.5,19560.999999999996,10458,21437,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,elapsed_us,8,22.25,24.355,21.5,24.6,8,22.25,24.355,21.5,24.6,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,thread_cycles,8,47085.0,51382.6,45298,52042,8,47085.0,51382.6,45298,52042,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,elapsed_us,8,2.6,4.345,1.1,4.800000000000001,8,-2.6,-1.3450000000000004,-4.800000000000001,-1.1,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,thread_cycles,8,5597.5,9107.55,2294,10034,8,-5597.5,-2767.5500000000006,-10034,-2294,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,elapsed_us,8,-2.45,-2.1350000000000002,-3.5,-2.1,8,2.45,3.2199999999999998,2.1,3.5,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,thread_cycles,8,-5119.0,-4496.650000000001,-7525,-4385,8,5119.0,6991.599999999999,4385,7525,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,elapsed_us,8,-8.9,-6.975000000000001,-10.5,-6.1000000000000005,8,8.9,10.465,6.1000000000000005,10.5,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,thread_cycles,8,-18769.0,-14855.750000000004,-22104,-13118,8,18769.0,22089.3,13118,22104,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,elapsed_us,1,14.3,14.3,14.3,14.3,1,14.3,14.3,14.3,14.3,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,thread_cycles,1,30110.0,30110.0,30110,30110,1,30110.0,30110.0,30110,30110,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,elapsed_us,1,9.3,9.3,9.3,9.3,1,-9.3,-9.3,-9.3,-9.3,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,thread_cycles,1,19574.0,19574.0,19574,19574,1,-19574.0,-19574.0,-19574,-19574,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,elapsed_us,1,5.4,5.4,5.4,5.4,1,5.4,5.4,5.4,5.4,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,thread_cycles,1,11148.0,11148.0,11148,11148,1,11148.0,11148.0,11148,11148,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,elapsed_us,1,2.7,2.7,2.7,2.7,1,2.7,2.7,2.7,2.7,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,thread_cycles,1,5632.0,5632.0,5632,5632,1,5632.0,5632.0,5632,5632,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,elapsed_us,1,8.5,8.5,8.5,8.5,1,8.5,8.5,8.5,8.5,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,thread_cycles,1,18085.0,18085.0,18085,18085,1,18085.0,18085.0,18085,18085,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,elapsed_us,1,-7.0,-7.0,-7.0,-7.0,1,7.0,7.0,7.0,7.0,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,thread_cycles,1,-14921.0,-14921.0,-14921,-14921,1,14921.0,14921.0,14921,14921,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,elapsed_us,1,7.6000000000000005,7.6000000000000005,7.6000000000000005,7.6000000000000005,1,-7.6000000000000005,-7.6000000000000005,-7.6000000000000005,-7.6000000000000005,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,thread_cycles,1,16027.0,16027.0,16027,16027,1,-16027.0,-16027.0,-16027,-16027,activation,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,elapsed_us,1,2.7,2.7,2.7,2.7,1,-2.7,-2.7,-2.7,-2.7,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,thread_cycles,1,5716.0,5716.0,5716,5716,1,-5716.0,-5716.0,-5716,-5716,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,elapsed_us,1,-2.5,-2.5,-2.5,-2.5,1,2.5,2.5,2.5,2.5,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,thread_cycles,1,-5401.0,-5401.0,-5401,-5401,1,5401.0,5401.0,5401,5401,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,elapsed_us,1,-9.3,-9.3,-9.3,-9.3,1,9.3,9.3,9.3,9.3,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,thread_cycles,1,-19580.0,-19580.0,-19580,-19580,1,19580.0,19580.0,19580,19580,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,elapsed_us,1,18.7,18.7,18.7,18.7,1,18.7,18.7,18.7,18.7,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,thread_cycles,1,39541.0,39541.0,39541,39541,1,39541.0,39541.0,39541,39541,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,elapsed_us,1,29.200000000000003,29.200000000000003,29.200000000000003,29.200000000000003,1,29.200000000000003,29.200000000000003,29.200000000000003,29.200000000000003,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,thread_cycles,1,61391.0,61391.0,61391,61391,1,61391.0,61391.0,61391,61391,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,elapsed_us,1,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,1,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,thread_cycles,1,14258.0,14258.0,14258,14258,1,14258.0,14258.0,14258,14258,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,elapsed_us,1,3.2,3.2,3.2,3.2,1,3.2,3.2,3.2,3.2,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,thread_cycles,1,6645.0,6645.0,6645,6645,1,6645.0,6645.0,6645,6645,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,elapsed_us,1,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,1,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,thread_cycles,1,20153.0,20153.0,20153,20153,1,20153.0,20153.0,20153,20153,build,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,elapsed_us,1,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,-5.6000000000000005,1,5.6000000000000005,5.6000000000000005,5.6000000000000005,5.6000000000000005,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,thread_cycles,1,-11736.0,-11736.0,-11736,-11736,1,11736.0,11736.0,11736,11736,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,elapsed_us,1,19.200000000000003,19.200000000000003,19.200000000000003,19.200000000000003,1,19.200000000000003,19.200000000000003,19.200000000000003,19.200000000000003,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,thread_cycles,1,40682.0,40682.0,40682,40682,1,40682.0,40682.0,40682,40682,activation,1,2,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,elapsed_us,1,3.6,3.6,3.6,3.6,1,-3.6,-3.6,-3.6,-3.6,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,thread_cycles,1,7388.0,7388.0,7388,7388,1,-7388.0,-7388.0,-7388,-7388,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,elapsed_us,1,-2.1,-2.1,-2.1,-2.1,1,2.1,2.1,2.1,2.1,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,thread_cycles,1,-4514.0,-4514.0,-4514,-4514,1,4514.0,4514.0,4514,4514,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,elapsed_us,1,-8.700000000000001,-8.700000000000001,-8.700000000000001,-8.700000000000001,1,8.700000000000001,8.700000000000001,8.700000000000001,8.700000000000001,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,thread_cycles,1,-18315.0,-18315.0,-18315,-18315,1,18315.0,18315.0,18315,18315,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide,elapsed_us,8,9.850000000000001,10.465,7.9,10.5,8,9.850000000000001,10.465,7.9,10.5,build,1,2,1,1
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide,thread_cycles,8,20625.5,22025.6,16318,22034,8,20625.5,22025.6,16318,22034,build,1,2,1,1
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive,elapsed_us,8,3.95,4.955,2.6,5.2,8,-3.95,-2.880000000000001,-5.2,-2.6,activation,2,1,1,1
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive,thread_cycles,8,8345.0,10535.15,5305,11092,8,-8345.0,-5957.4000000000015,-11092,-5305,activation,2,1,1,1
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders,elapsed_us,8,0.8500000000000001,1.03,0.7000000000000001,1.1,8,0.8500000000000001,1.03,0.7000000000000001,1.1,build,1,2,1,1
