variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
colliders,character,adopt_colliders,45,1,103,-1,False,10000000
colliders,character,provisional_build,46,1,739,-1,False,10000000
colliders,character,prepare_colliders,46,1,188,-1,False,10000000
colliders,character,adopt_colliders,46,1,102,-1,False,10000000
colliders,character,provisional_build,47,1,744,-1,False,10000000
colliders,character,prepare_colliders,47,1,195,-1,False,10000000
colliders,character,adopt_colliders,47,1,105,-1,False,10000000
colliders,character,provisional_build,48,1,732,-1,False,10000000
colliders,character,prepare_colliders,48,1,183,-1,False,10000000
colliders,character,adopt_colliders,48,1,101,-1,False,10000000
colliders,character,provisional_build,49,1,747,-1,False,10000000
colliders,character,prepare_colliders,49,1,196,-1,False,10000000
colliders,character,adopt_colliders,49,1,105,-1,False,10000000
colliders,character,provisional_build,50,1,721,-1,False,10000000
colliders,character,prepare_colliders,50,1,183,-1,False,10000000
colliders,character,adopt_colliders,50,1,103,-1,False,10000000
colliders,character,provisional_build,51,1,733,-1,False,10000000
colliders,character,prepare_colliders,51,1,196,-1,False,10000000
colliders,character,adopt_colliders,51,1,103,-1,False,10000000
colliders,character,provisional_build,52,1,722,-1,False,10000000
colliders,character,prepare_colliders,52,1,193,-1,False,10000000
colliders,character,adopt_colliders,52,1,103,-1,False,10000000
colliders,character,provisional_build,53,1,723,-1,False,10000000
colliders,character,prepare_colliders,53,1,187,-1,False,10000000
colliders,character,adopt_colliders,53,1,105,-1,False,10000000
colliders,character,provisional_build,54,1,718,-1,False,10000000
colliders,character,prepare_colliders,54,1,184,-1,False,10000000
colliders,character,adopt_colliders,54,1,104,-1,False,10000000
colliders,character,provisional_build,55,1,862,-1,False,10000000
colliders,character,prepare_colliders,55,1,193,-1,False,10000000
colliders,character,adopt_colliders,55,1,106,-1,False,10000000
colliders,character,provisional_build,56,1,727,-1,False,10000000
colliders,character,prepare_colliders,56,1,187,-1,False,10000000
colliders,character,adopt_colliders,56,1,105,-1,False,10000000
colliders,character,provisional_build,57,1,711,-1,False,10000000
colliders,character,prepare_colliders,57,1,185,-1,False,10000000
colliders,character,adopt_colliders,57,1,105,-1,False,10000000
colliders,character,provisional_build,58,1,722,-1,False,10000000
colliders,character,prepare_colliders,58,1,180,-1,False,10000000
colliders,character,adopt_colliders,58,1,103,-1,False,10000000
colliders,character,provisional_build,59,1,716,-1,False,10000000
colliders,character,prepare_colliders,59,1,189,-1,False,10000000
colliders,character,adopt_colliders,59,1,103,-1,False,10000000
colliders,character,provisional_build,60,1,703,-1,False,10000000
colliders,character,prepare_colliders,60,1,188,-1,False,10000000
colliders,character,adopt_colliders,60,1,103,-1,False,10000000
colliders,character,provisional_build,61,1,721,-1,False,10000000
colliders,character,prepare_colliders,61,1,180,-1,False,10000000
colliders,character,adopt_colliders,61,1,106,-1,False,10000000
colliders,character,provisional_build,62,1,718,-1,False,10000000
colliders,character,prepare_colliders,62,1,184,-1,False,10000000
colliders,character,adopt_colliders,62,1,104,-1,False,10000000
colliders,character,provisional_build,63,1,716,-1,False,10000000
colliders,character,prepare_colliders,63,1,175,-1,False,10000000
colliders,character,adopt_colliders,63,1,104,-1,False,10000000
